master_id,hubspot_id,account_id,vitally_id,confidence_tier,company_name,domain,segment,industry,plan,state,csm_owner,signup_date,mrr_mxn,mrr_source,mrr_confidence,mrr_original,currency_original,churn_date,churn_status,reference_month
82b3be1a7259,HS-100019,ACC-2018,cus_100018,T1,Laboratorios Ulibarri-Duarte,laboratorios882.com.mx,SMB,Servicios Financieros,Basico,Querétaro,Diego Ortega,2022-11-21,2094.00,crm,high,2094.00,MXN,,active,2024-08
835f374d427c,HS-100569,ACC-2568,cus_100568,T1,Batista-Hernádez S.A. de C.V.,batistaherná10.com.mx,Enterprise,Automotriz,Premium,CDMX,Diego Ortega,2024-02-01,70426.00,crm,high,70426.00,MXN,,active,2024-08
838250379fa3,HS-100333,ACC-2332,cus_100332,T1,Colón-Peña S.C.,colónpeña686.com.mx,SMB,Educación,Basico,CDMX,Luis Peña,2023-08-29,2781.00,crm,high,2781.00,MXN,,active,2024-08
840d8a53bce8,HS-100043,ACC-2042,cus_100042,T1,Laboratorios Caldera-Arredondo,laboratorios123.com.mx,SMB,Educación,Basico,Jalisco,Carla Nuñez,2022-01-11,6666.00,crm,high,6666.00,MXN,,active,2024-08
8425a0e965c5,HS-100556,ACC-2555,cus_100555,T1,Corporacin Porras-Regalado,corporacin711.com.mx,SMB,Automotriz,Basico,Puebla,Marta Díaz,2024-03-17,5290.00,crm,high,5290.00,MXN,,active,2024-08
84b433c4b3b9,HS-100177,ACC-2176,cus_100176,T1,Proyectos Ramos y Cazares,proyectos671.com.mx,Mid-Market,Educación,Pro,CDMX,Marta Díaz,2023-07-13,463129.00,crm,high,25034.00,USD,,active,2024-08
850c889b188c,HS-100563,ACC-2562,cus_100562,T1,Quintanilla y Soto S.A. de C.V.,quintanilla858.com.mx,SMB,Construcción,Basico,Puebla,Marta Díaz,2023-08-09,2472.00,crm,high,2472.00,MXN,,active,2024-08
868d321ac39e,HS-100225,ACC-2224,cus_100224,T1,de Jesús y Campos y Asociados,de931.com.mx,SMB,Alimentos,Basico,Nuevo León,Carla Nuñez,2023-12-08,8634.00,crm,high,8634.00,MXN,2024-06-06,churned,2024-06
869eab90ae45,HS-100241,ACC-2240,cus_100240,T1,Grupo Longoria-Velázquez,grupo541.com.mx,Enterprise,Servicios Financieros,Premium,Nuevo León,Carla Nuñez,2022-07-30,81535.00,crm,high,81535.00,MXN,,active,2024-08
8740e47ba5df,HS-100299,ACC-2298,cus_100298,T1,León y Becerra S.A. de C.V.,león550.com.mx,Mid-Market,Logística,Pro,Guanajuato,Marta Díaz,2024-06-17,12522.00,crm,high,12522.00,MXN,,active,2024-08
87418077620e,HS-100263,ACC-2262,cus_100262,T1,Industrias Bétancourt y Sisneros,industrias348.com.mx,SMB,Educación,Basico,Chihuahua,Diego Ortega,2022-11-04,3530.00,crm,high,3530.00,MXN,,active,2024-08
87428c0f5a32,HS-100497,ACC-2496,cus_100496,T1,Club Ávila y Trujillo,club367.com.mx,Mid-Market,Servicios Financieros,Pro,Jalisco,Marta Díaz,2022-10-02,15803.00,crm,high,15803.00,MXN,,active,2024-08
87653c642368,HS-100089,ACC-2088,cus_100088,T1,Muñiz y Cedillo y Asociados,muñiz547.com.mx,Enterprise,Hospitalidad,Premium,Jalisco,Ana Ruiz,2022-09-12,66790.00,crm,high,66790.00,MXN,,active,2024-08
879a22cf656a,HS-100382,ACC-2381,cus_100381,T1,Batista S.C.,batista579.com.mx,Mid-Market,Alimentos,Pro,Jalisco,Diego Ortega,2024-02-16,16400.00,crm,high,16400.00,MXN,,active,2024-08
87ff09647766,HS-100463,ACC-2462,cus_100462,T1,Club Toro y Tafoya,club454.com.mx,Mid-Market,Automotriz,Pro,Estado de México,Carla Nuñez,2023-08-01,11840.00,crm,high,11840.00,MXN,2023-12-02,churned,2023-12
887b2c1a1380,HS-100539,ACC-2538,cus_100538,T1,Laboratorios Sandoval-Tijerina,laboratorios4.com.mx,SMB,Salud,Basico,Sonora,Fernanda Solís,2022-11-24,5502.00,crm,high,5502.00,MXN,,active,2024-08
88a8efcac170,HS-100047,ACC-2046,cus_100046,T1,Despacho Fonseca-Toro,despacho551.com.mx,SMB,Retail,Basico,Jalisco,Marta Díaz,2024-04-24,3746.00,crm,high,3746.00,MXN,,active,2024-08
88cf09ccad92,HS-100499,ACC-2498,cus_100498,T1,"Industrias Juárez, Portillo y Serrano",industrias856.com.mx,Enterprise,Construcción,Premium,Estado de México,Marta Díaz,2023-07-12,33977.00,crm,high,33977.00,MXN,,active,2024-08
890c3cae550f,HS-100035,ACC-2034,cus_100034,T1,"Aponte, Bueno y Orosco",aponte256.com.mx,Enterprise,Alimentos,Premium,Jalisco,Carla Nuñez,2024-01-13,80954.00,crm,high,80954.00,MXN,,active,2024-08
89399b82116c,HS-100170,ACC-2169,cus_100169,T1,Valenzuela-Rodríquez,valenzuelaro742.com.mx,Mid-Market,Automotriz,Pro,Jalisco,Marta Díaz,2023-01-19,22022.00,crm,high,22022.00,MXN,,active,2024-08
89c4b5ff4a9f,HS-100445,ACC-2444,cus_100444,T1,"Bueno, Dávila y Sáenz",bueno835.com.mx,Mid-Market,Automotriz,Pro,Querétaro,Ana Ruiz,2022-12-06,13442.00,crm,high,13442.00,MXN,,active,2024-08
89d3af7bfbf6,HS-100479,ACC-2478,cus_100478,T1,Industrias Gurule-Holguín,industrias270.com.mx,Enterprise,Retail,Premium,Chihuahua,Jorge Ibarra,2023-02-11,69125.00,crm,high,69125.00,MXN,,active,2024-08
8a087810c878,HS-100224,ACC-2223,cus_100223,T2,"Peres, Contreras y Valdez",peres609.com.mx,SMB,Hospitalidad,Basico,CDMX,Diego Ortega,2023-08-14,6153.00,crm,high,6153.00,MXN,,active,2024-08
8a1b676db0e4,HS-100433,ACC-2432,cus_100432,T1,"Duarte, Guillen y Gaona",duarte55.com.mx,Mid-Market,Hospitalidad,Pro,Estado de México,Diego Ortega,2023-09-08,9314.00,crm,high,9314.00,MXN,,active,2024-08
8a377898dd91,HS-100362,ACC-2361,cus_100361,T1,"Grupo Armas, Matías y Cruz",grupo209.com.mx,Mid-Market,Logística,Pro,Jalisco,Marta Díaz,2024-03-15,11590.00,crm,high,11590.00,MXN,,active,2024-08
8aace75b998d,HS-100642,ACC-2641,cus_100641,T1,Muñiz-Pelayo,muñizpelayo294.com.mx,SMB,Tecnología,Basico,Querétaro,Fernanda Solís,2024-05-16,7598.00,imputed_from_deal,medium,,MXN,,active,2024-08
8ab5e8824094,HS-100453,ACC-2452,cus_100452,T1,Madrid S.A.,madrid102.com.mx,SMB,Manufactura,Basico,Yucatán,Jorge Ibarra,2023-03-29,7129.00,crm,high,7129.00,MXN,2023-08-16,churned,2023-08
8c5f19b3b0d6,HS-100069,ACC-2068,cus_100068,T1,"Despacho Amaya, Arevalo y Reyna",despacho303.com.mx,SMB,Agroindustria,Basico,Nuevo León,Jorge Ibarra,2024-02-01,6541.00,crm,high,6541.00,MXN,,active,2024-08
8d5d932b0f9b,HS-100415,ACC-2414,cus_100414,T1,"Paz, Aguirre y Velásquez",paz989.com.mx,Mid-Market,Salud,Pro,Chihuahua,Luis Peña,2023-05-27,23105.00,crm,high,23105.00,MXN,2023-12-05,churned,2023-12
8d7b0e3ccc06,HS-100181,ACC-2180,cus_100180,T1,Naranjo S.A. de C.V.,naranjo655.com.mx,SMB,Automotriz,Basico,Nuevo León,Luis Peña,2022-02-10,6891.00,crm,high,6891.00,MXN,,active,2024-08
8dc56996e31a,HS-100029,ACC-2028,cus_100028,T1,Villagómez-de Jesús e Hijos,villagómezde8.com.mx,Mid-Market,Construcción,Pro,Guanajuato,Diego Ortega,2023-11-11,10929.00,crm,high,10929.00,MXN,2024-01-18,churned,2024-01
8dfb642a97d7,HS-100329,ACC-2328,cus_100328,T1,Delgado y Asociados,delgado911.com.mx,SMB,Alimentos,Basico,Jalisco,Diego Ortega,2022-10-09,3099.00,crm,high,3099.00,MXN,,active,2024-08
8e811d2dc5a1,HS-100039,ACC-2038,cus_100038,T1,Enríquez-Olivárez,enríquezoliv714.com.mx,Mid-Market,Educación,Pro,Puebla,Luis Peña,2022-01-08,27211.00,crm,high,27211.00,MXN,,active,2024-08
8ee34a42dee7,HS-100374,ACC-2373,cus_100373,T1,Lira y Barrera S.A. de C.V.,lira173.com.mx,Mid-Market,Alimentos,Pro,Yucatán,Carla Nuñez,2023-11-22,20540.00,crm,high,20540.00,MXN,,active,2024-08
8fcd350ed2a1,HS-100151,ACC-2150,cus_100150,T1,Muñoz A.C.,muñoz710.com.mx,Enterprise,Hospitalidad,Premium,Chihuahua,Fernanda Solís,2023-08-06,83821.00,crm,high,83821.00,MXN,,active,2024-08
8fd0cb9bb127,HS-100136,ACC-2135,cus_100135,T1,Marín-Pérez,marínpérez638.com.mx,SMB,Salud,Basico,Puebla,Ana Ruiz,2022-07-22,8196.00,crm,high,8196.00,MXN,,active,2024-08
8fd23f99086a,HS-100292,ACC-2291,cus_100291,T1,Laureano-Gil,laureanogil349.com.mx,SMB,Construcción,Basico,Guanajuato,Marta Díaz,2024-03-25,6969.00,crm,high,6969.00,MXN,,active,2024-08
91406719f00e,HS-100612,ACC-2611,cus_100611,T1,Soria-Heredia,soriaheredia427.com.mx,Mid-Market,Retail,Pro,Nuevo León,Jorge Ibarra,2022-07-27,24816.00,crm,high,24816.00,MXN,,active,2024-08
92b7a8a7cdc7,HS-100185,ACC-2184,cus_100184,T1,"Grupo Castellanos, Loya y Tamayo",grupo367.com.mx,SMB,Manufactura,Basico,Querétaro,Luis Peña,2023-07-25,8471.00,crm,high,8471.00,MXN,,active,2024-08
92f4e669bfdd,HS-100554,ACC-2553,cus_100553,T1,Laboratorios Olivárez-Camarillo,laboratorios902.com.mx,Mid-Market,Servicios Financieros,Pro,Sonora,Jorge Ibarra,2023-11-28,22464.00,crm,high,22464.00,MXN,,active,2024-08
935a1d29de57,HS-100314,ACC-2313,cus_100313,T1,Centeno-Sandoval S.A. de C.V.,centenosando386.com.mx,Enterprise,Servicios Financieros,Premium,Chihuahua,Marta Díaz,2022-04-09,58124.00,crm,high,58124.00,MXN,,active,2024-08
937eb80b0184,HS-100633,ACC-2632,cus_100632,T1,Proyectos Carreón-Tijerina,proyectos947.com.mx,SMB,Alimentos,Basico,Nuevo León,Fernanda Solís,2024-01-01,6164.00,crm,high,6164.00,MXN,,active,2024-08
9382f00dc8c8,HS-100389,ACC-2388,cus_100388,T1,Segovia y Esquivel S.A. de C.V.,segovia855.com.mx,Mid-Market,Hospitalidad,Pro,Estado de México,Marta Díaz,2022-01-14,21751.00,crm,high,21751.00,MXN,,active,2024-08
93d4f5b861a3,HS-100478,ACC-2477,cus_100477,T1,Luevano y Lucero S.A.,luevano908.com.mx,Mid-Market,Agroindustria,Pro,Chihuahua,Marta Díaz,2022-03-12,9961.00,crm,high,9961.00,MXN,,active,2024-08
93f094f73363,HS-100365,ACC-2364,cus_100364,T1,Ávalos S.C.,ávalos491.com.mx,Enterprise,Construcción,Premium,Puebla,Ana Ruiz,2023-03-16,47869.00,crm,high,47869.00,MXN,,active,2024-08
9407c3c1d5b4,HS-100231,ACC-2230,cus_100230,T2,"Club Valdés, Oquendo y Alcántar",club991.com.mx,Mid-Market,Logística,Pro,Querétaro,Ana Ruiz,2024-02-06,21843.00,crm,high,21843.00,MXN,,active,2024-08
945c463e27f5,HS-100567,ACC-2566,cus_100566,T1,Laboratorios Solano-Corrales,laboratorios29.com.mx,SMB,Logística,Basico,Puebla,Diego Ortega,2023-03-05,5166.00,crm,high,5166.00,MXN,,active,2024-08
94be9c45cdf6,HS-100267,ACC-2266,cus_100266,T1,"Casanova, Portillo y Tamayo",casanova745.com.mx,Mid-Market,Manufactura,Pro,CDMX,Diego Ortega,2023-09-13,23252.00,crm,high,23252.00,MXN,,active,2024-08
953a1fa5f1e4,HS-100493,ACC-2492,cus_100492,T1,Menchaca-Suárez S.C.,menchacasuár840.com.mx,SMB,Automotriz,Basico,Nuevo León,Jorge Ibarra,2022-08-07,5230.00,crm,high,5230.00,MXN,,active,2024-08
95b0e7ccdb63,HS-100281,ACC-2280,cus_100280,T1,Granado y Ponce y Asociados,granado129.com.mx,Enterprise,Retail,Premium,Guanajuato,Carla Nuñez,2024-03-01,57489.00,crm,high,57489.00,MXN,,active,2024-08
95d506c2c301,HS-100366,ACC-2365,cus_100365,T1,Villarreal y Robles S. R.L. de C.V.,villarreal986.com.mx,SMB,Construcción,Basico,Puebla,Jorge Ibarra,2022-07-03,8074.00,crm,high,8074.00,MXN,,active,2024-08
967e6f7023fc,HS-100523,ACC-2522,cus_100522,T1,"Corporacin Borrego, Torres y Lomeli",corporacin750.com.mx,Enterprise,Tecnología,Premium,Chihuahua,Fernanda Solís,2023-02-14,70544.00,imputed_from_deal,medium,,MXN,,active,2024-08
9690176b3350,HS-100110,ACC-2109,cus_100109,T1,Brito-Alvarado,britoalvarad564.com.mx,SMB,Agroindustria,Basico,Querétaro,Marta Díaz,2022-08-26,4709.00,crm,high,4709.00,MXN,,active,2024-08
97081fd75d7e,HS-100436,ACC-2435,cus_100435,T1,Laboy-Aguilar e Hijos,laboyaguilar282.com.mx,Mid-Market,Manufactura,Pro,Sonora,Jorge Ibarra,2024-04-17,26616.00,crm,high,26616.00,MXN,,active,2024-08
97ee9f62574c,HS-100581,ACC-2580,cus_100580,T2,Collazo-Negrón S.C.,collazonegró970.com.mx,SMB,Tecnología,Basico,Querétaro,Luis Peña,2022-04-01,7568.00,crm,high,7568.00,MXN,2023-05-29,churned,2023-05
98aa01742131,HS-100565,ACC-2564,cus_100564,T1,Rubio y Saiz S.C.,rubio382.com.mx,SMB,Construcción,Basico,Sonora,Jorge Ibarra,2022-09-30,6004.00,crm,high,6004.00,MXN,,active,2024-08
98bbb9b1f4ec,HS-100634,ACC-2633,cus_100633,T1,"Regalado, Valverde y Lugo",regalado397.com.mx,SMB,Retail,Basico,Sonora,Jorge Ibarra,2023-08-21,7386.00,crm,high,7386.00,MXN,,active,2024-08
99340d33f3fb,HS-100037,ACC-2036,cus_100036,T1,Narváez-Rolón,narváezrolón417.com.mx,SMB,Tecnología,Basico,Nuevo León,Ana Ruiz,2022-07-19,5978.00,crm,high,5978.00,MXN,,active,2024-08
99787ccefdee,HS-100233,ACC-2232,cus_100232,T1,Club Aranda y Arroyo,club662.com.mx,Mid-Market,Retail,Pro,Querétaro,Marta Díaz,2022-06-07,22874.00,crm,high,22874.00,MXN,,active,2024-08
99d92d07b60e,HS-100249,ACC-2248,cus_100248,T1,Club Alvarez-Ferrer,club963.com.mx,Enterprise,Servicios Financieros,Premium,Puebla,Marta Díaz,2024-03-16,55738.00,crm,high,55738.00,MXN,,active,2024-08
9a0d4f0c47f7,HS-100398,ACC-2397,cus_100397,T1,Grupo Armenta-Ledesma,grupo92.com.mx,SMB,Manufactura,Basico,Guanajuato,Diego Ortega,2022-02-28,4899.00,crm,high,4899.00,MXN,,active,2024-08
9a903bd17a09,HS-100051,ACC-2050,cus_100050,T1,Peña y Aguirre S.C.,peña279.com.mx,Enterprise,Tecnología,Premium,Querétaro,Fernanda Solís,2022-01-09,75029.00,crm,high,75029.00,MXN,,active,2024-08
9aab1444c5d3,HS-100041,ACC-2040,cus_100040,T1,Iglesias-Prado A.C.,iglesiasprad52.com.mx,SMB,Manufactura,Basico,Nuevo León,Carla Nuñez,2023-04-12,6785.00,crm,high,6785.00,MXN,,active,2024-08
9ae028b62042,HS-100277,ACC-2276,cus_100276,T1,Club de la Torre-Olivas,club727.com.mx,Mid-Market,Agroindustria,Pro,Jalisco,Luis Peña,2022-01-19,14704.00,crm,high,14704.00,MXN,,active,2024-08
9b86c5d697a4,HS-100242,ACC-2241,cus_100241,T1,Alemán-Palomino,alemánpalomi54.com.mx,Enterprise,Logística,Premium,Chihuahua,Ana Ruiz,2023-08-12,85286.00,crm,high,85286.00,MXN,,active,2024-08
9bf0ba4ae3b0,HS-100054,ACC-2053,cus_100053,T1,Club Soto-Solorio,club723.com.mx,Enterprise,Servicios Financieros,Premium,Nuevo León,Fernanda Solís,2022-02-01,28633.00,crm,high,28633.00,MXN,,active,2024-08
9c3ead02df0b,HS-100424,ACC-2423,cus_100423,T1,Limón y Vanegas A.C.,limón629.com.mx,SMB,Agroindustria,Basico,Puebla,Ana Ruiz,2022-07-27,3616.00,crm,high,3616.00,MXN,,active,2024-08
9c83b29dabc8,HS-100588,ACC-2587,cus_100587,T2,Despacho Urrutia y Gollum,despacho630.com.mx,SMB,Tecnología,Basico,Estado de México,Jorge Ibarra,2023-07-28,5552.00,crm,high,5552.00,MXN,,active,2024-08
9ce98b1e53c8,HS-100422,ACC-2421,cus_100421,T1,Alonso-Paredes S.C.,alonsoparede179.com.mx,Mid-Market,Servicios Financieros,Pro,Puebla,Jorge Ibarra,2023-08-19,14247.00,crm,high,14247.00,MXN,,active,2024-08
9d663f9ec56a,HS-100408,ACC-2407,cus_100407,T1,"Grupo Quintanilla, Trejo y Batista",grupo185.com.mx,SMB,Servicios Financieros,Basico,Puebla,Jorge Ibarra,2022-12-18,7584.00,crm,high,7584.00,MXN,,active,2024-08
9d7de9537b7e,HS-100635,ACC-2634,cus_100634,T1,Rincón y Jaimes S.A. de C.V.,rincón781.com.mx,SMB,Agroindustria,Basico,Yucatán,Marta Díaz,2024-04-17,4033.00,crm,high,4033.00,MXN,,active,2024-08
9d8fc5e5d801,HS-100207,ACC-2206,cus_100206,T1,"Madrigal, Pacheco y Malave",madrigal280.com.mx,SMB,Educación,Basico,Querétaro,Ana Ruiz,2024-01-12,3765.00,crm,high,3765.00,MXN,,active,2024-08
9de59d515b9f,HS-100649,ACC-2648,cus_100648,T1,Reséndez-Estévez S. R.L. de C.V.,reséndezesté182.com.mx,Mid-Market,Alimentos,Pro,Chihuahua,Fernanda Solís,2022-08-25,211640.00,crm,high,11440.00,USD,,active,2024-08
9e27ccf7896b,HS-100108,ACC-2107,cus_100107,T2,Santana y Asociados,santana812.com.mx,Mid-Market,Alimentos,Pro,Puebla,Fernanda Solís,2022-03-15,12049.00,crm,high,12049.00,MXN,,active,2024-08
9e718ad7d560,HS-100577,ACC-2576,cus_100576,T2,Villanueva e Hijos,villanueva415.com.mx,SMB,Educación,Basico,Puebla,Carla Nuñez,2022-10-03,5180.00,crm,high,5180.00,MXN,,active,2024-08
9eb7a3a6657b,HS-100584,ACC-2583,cus_100583,T1,Olivo-Parra,olivoparra391.com.mx,SMB,Automotriz,Basico,Puebla,Luis Peña,2022-09-10,6340.00,crm,high,6340.00,MXN,2023-04-12,churned,2023-04
9f0aac78fb2f,HS-100379,ACC-2378,cus_100378,T1,"Montoya, Cardona y Villanueva",montoya740.com.mx,Mid-Market,Servicios Financieros,Pro,Estado de México,Diego Ortega,2024-05-31,26555.00,crm,high,26555.00,MXN,,active,2024-08
a016ad959c90,HS-100396,ACC-2395,cus_100395,T1,Cedillo-de la Torre y Asociados,cedillode6.com.mx,Enterprise,Retail,Premium,Nuevo León,Ana Ruiz,2023-08-08,51587.00,crm,high,51587.00,MXN,,active,2024-08
a18e4270c86b,HS-100257,ACC-2256,cus_100256,T1,"Canales, Guzmán y Gonzales",canales753.com.mx,Enterprise,Hospitalidad,Premium,Guanajuato,Carla Nuñez,2024-05-22,36743.00,crm,high,36743.00,MXN,,active,2024-08
a1b6591a36c2,HS-100426,ACC-2425,cus_100425,T1,Villarreal y Asociados,villarreal202.com.mx,SMB,Salud,Basico,Chihuahua,Jorge Ibarra,2024-03-13,5748.00,crm,high,5748.00,MXN,,active,2024-08
a1baa2e417d2,HS-100250,ACC-2249,cus_100249,T1,Correa-Garibay,correagariba125.com.mx,Mid-Market,Logística,Pro,Yucatán,Carla Nuñez,2023-01-19,16813.00,crm,high,16813.00,MXN,,active,2024-08
a24f4d4bb486,HS-100543,ACC-2542,cus_100542,T1,Tijerina y Rangel A.C.,tijerina457.com.mx,SMB,Tecnología,Basico,Querétaro,Luis Peña,2022-10-22,2365.00,crm,high,2365.00,MXN,,active,2024-08
a2b85136e7b2,HS-100195,ACC-2194,cus_100194,T1,"Ávila, Palomo y Pizarro",ávila977.com.mx,SMB,Salud,Basico,Jalisco,Ana Ruiz,2024-05-15,3250.00,crm,high,3250.00,MXN,,active,2024-08
a2f4b7cd7eb1,HS-100630,ACC-2629,cus_100629,T1,Lovato-Montañez,lovatomontañ347.com.mx,SMB,Agroindustria,Basico,Sonora,Diego Ortega,2024-02-18,2882.00,crm,high,2882.00,MXN,,active,2024-08
a321e5e40776,HS-100475,ACC-2474,cus_100474,T1,"Corporacin Moreno, Luevano y Burgos",corporacin627.com.mx,SMB,Alimentos,Basico,Nuevo León,Fernanda Solís,2022-07-18,129259.50,crm,high,6987.00,USD,,active,2024-08
a323d4abf458,HS-100085,ACC-2084,cus_100084,T1,Carrillo S.C.,carrillo21.com.mx,SMB,Agroindustria,Basico,Querétaro,Marta Díaz,2022-04-08,8271.00,crm,high,8271.00,MXN,,active,2024-08
a50bd28fa87f,HS-100050,ACC-2049,cus_100049,T1,"Arredondo, Mateo y Alcántar",arredondo107.com.mx,SMB,Automotriz,Basico,Chihuahua,Fernanda Solís,2023-06-18,3100.00,crm,high,3100.00,MXN,,active,2024-08
a54889f58f60,HS-100412,ACC-2411,cus_100411,T1,Industrias Robledo-Rivero,industrias38.com.mx,Enterprise,Servicios Financieros,Premium,Sonora,Carla Nuñez,2023-12-29,73982.00,crm,high,73982.00,MXN,,active,2024-08
a565c66b9bc6,HS-100517,ACC-2516,cus_100516,T1,de la Torre-Rosas,de721.com.mx,SMB,Manufactura,Basico,Puebla,Carla Nuñez,2023-10-04,143153.00,crm,high,7738.00,USD,,active,2024-08
a62f0320022a,HS-100414,ACC-2413,cus_100413,T1,Carmona y Adame y Asociados,carmona663.com.mx,Mid-Market,Tecnología,Pro,Estado de México,Fernanda Solís,2024-04-23,10451.00,crm,high,10451.00,MXN,,active,2024-08
a6444ea5d4ad,HS-100452,ACC-2451,cus_100451,T1,"Corporacin Vanegas, Esparza y Villalpando",corporacin592.com.mx,Mid-Market,Servicios Financieros,Pro,CDMX,Marta Díaz,2024-05-06,27551.00,imputed_from_deal,medium,,MXN,,active,2024-08
a6735df00d27,HS-100131,ACC-2130,cus_100130,T1,Apodaca-Puga S.A. de C.V.,apodacapuga453.com.mx,SMB,Automotriz,Basico,Yucatán,Diego Ortega,2023-05-13,4278.00,crm,high,4278.00,MXN,,active,2024-08
a6d940689369,HS-100461,ACC-2460,cus_100460,T1,Chavarría-Cedillo,chavarríaced694.com.mx,SMB,Automotriz,Basico,Nuevo León,Carla Nuñez,2022-03-13,3170.00,crm,high,3170.00,MXN,,active,2024-08
a79430c11e48,HS-100595,ACC-2594,cus_100594,T1,"Despacho Alvarado, Ceballos y Farías",despacho752.com.mx,Enterprise,Construcción,Premium,CDMX,Fernanda Solís,2022-04-29,39074.00,crm,high,39074.00,MXN,,active,2024-08
a888ac2fc626,HS-100190,ACC-2189,cus_100189,T1,"Despacho Ontiveros, Montañez y Colón",despacho623.com.mx,SMB,Salud,Basico,Sonora,Fernanda Solís,2023-08-23,3215.00,crm,high,3215.00,MXN,,active,2024-08
a93e31f7946a,HS-100579,ACC-2578,cus_100578,T2,Grupo Almanza-Carrera,grupo368.com.mx,SMB,Automotriz,Basico,Nuevo León,Carla Nuñez,2022-12-15,6155.00,crm,high,6155.00,MXN,2024-01-15,churned,2024-01
a99b55b3b218,HS-100114,ACC-2113,cus_100113,T1,Bermúdez-Lira,bermúdezlira726.com.mx,Mid-Market,Manufactura,Pro,Querétaro,Carla Nuñez,2023-07-09,13147.00,crm,high,13147.00,MXN,2023-10-04,churned,2023-10
aa00b58df5b0,HS-100621,ACC-2620,cus_100620,T1,Proyectos Pineda y Villaseñor,proyectos821.com.mx,SMB,Alimentos,Basico,Guanajuato,Jorge Ibarra,2024-01-11,6694.00,crm,high,6694.00,MXN,,active,2024-08
aa269e39c32a,HS-100272,ACC-2271,cus_100271,T1,"Valdivia, Curiel y Ibarra",valdivia286.com.mx,Mid-Market,Automotriz,Pro,Chihuahua,Jorge Ibarra,2023-10-22,12717.00,crm,high,12717.00,MXN,,active,2024-08
aa6b09af8aaf,HS-100189,ACC-2188,cus_100188,T1,"Industrias Ceballos, Lozada y Nava",industrias868.com.mx,SMB,Alimentos,Basico,Jalisco,Ana Ruiz,2023-07-20,5290.00,crm,high,5290.00,MXN,2024-05-02,churned,2024-05
aad8b8edc903,HS-100269,ACC-2268,cus_100268,T1,"Club Duarte, Verdugo y Solorzano",club147.com.mx,SMB,Manufactura,Basico,Guanajuato,Diego Ortega,2023-10-30,8952.00,crm,high,8952.00,MXN,2024-02-27,churned,2024-02
ab72e3445be1,HS-100592,ACC-2591,cus_100591,T1,Laboratorios Zepeda y Domínguez,laboratorios306.com.mx,Mid-Market,Manufactura,Pro,Guanajuato,Carla Nuñez,2023-08-17,23939.00,crm,high,23939.00,MXN,,active,2024-08
ab838c4c08e3,HS-100305,ACC-2304,cus_100304,T2,"Club Quiroz, Aranda y Cardenas",club153.com.mx,Mid-Market,Alimentos,Pro,Guanajuato,Carla Nuñez,2022-06-13,25892.00,crm,high,25892.00,MXN,,active,2024-08
acef081a80f0,HS-100217,ACC-2216,cus_100216,T1,Cornejo-Navarrete S.A.,cornejonavar649.com.mx,SMB,Servicios Financieros,Basico,Guanajuato,Marta Díaz,2023-09-06,2934.00,crm,high,2934.00,MXN,2024-05-21,churned,2024-05
ad2278a4a6c6,HS-100596,ACC-2595,cus_100595,T1,"Despacho Terán, Orta y Páez",despacho898.com.mx,SMB,Educación,Basico,Sonora,Ana Ruiz,2023-12-21,7245.00,crm,high,7245.00,MXN,,active,2024-08
ae22895bdbc5,HS-100278,ACC-2277,cus_100277,T1,Arias-Rosales,ariasrosales812.com.mx,Mid-Market,Construcción,Pro,Chihuahua,Marta Díaz,2022-10-29,16757.00,crm,high,16757.00,MXN,,active,2024-08
ae32988dfca5,HS-100647,ACC-2646,cus_100646,T1,Industrias Arce-Iglesias,industrias636.com.mx,Mid-Market,Construcción,Pro,Guanajuato,Fernanda Solís,2022-12-14,282216.00,imputed_from_deal,medium,,MXN,,active,2024-08
af6b45260c23,HS-100388,ACC-2387,cus_100387,T1,Palomino y Curiel S.A. de C.V.,palomino602.com.mx,SMB,Construcción,Basico,Puebla,Carla Nuñez,2024-03-10,3181.00,crm,high,3181.00,MXN,2024-05-19,churned,2024-05
afea25b3f304,HS-100215,ACC-2214,cus_100214,T1,Herrera-Delgadillo,herreradelga448.com.mx,Mid-Market,Retail,Pro,Chihuahua,Jorge Ibarra,2023-12-28,12468.00,crm,high,12468.00,MXN,,active,2024-08
b11ab648f308,HS-100615,ACC-2614,cus_100614,T1,Romo S.A.,romo591.com.mx,Mid-Market,Agroindustria,Pro,Guanajuato,Fernanda Solís,2024-04-07,27514.00,crm,high,27514.00,MXN,,active,2024-08
b16fd3de8400,HS-100205,ACC-2204,cus_100204,T1,"Corporacin Armendáriz, Sepúlveda y Villagómez",corporacin611.com.mx,Mid-Market,Hospitalidad,Pro,CDMX,Carla Nuñez,2023-03-12,10723.00,crm,high,10723.00,MXN,,active,2024-08
b24de45006f0,HS-100192,ACC-2191,cus_100191,T2,Corporacin Ruelas-Feliciano,corporacin441.com.mx,Enterprise,Hospitalidad,Premium,Chihuahua,Diego Ortega,2023-04-15,83888.00,crm,high,83888.00,MXN,,active,2024-08
b2bb026d825d,HS-100363,ACC-2362,cus_100362,T1,Mercado-Roldán S.A. de C.V.,mercadoroldá742.com.mx,SMB,Servicios Financieros,Basico,Sonora,Fernanda Solís,2023-04-26,8794.00,crm,high,8794.00,MXN,,active,2024-08
